RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit,Actual_0_to_100,SL_time_0_to_100,error,pct_error,pass_fail,group
459,0.701,2.53096,1,1,3.2,1730,2.766,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,2894,Turbo,1.5,0,0,0,0,0,1000,6500,120.0,600,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.9,5.17,1.27,32.56410256410256,FAIL,G1_lt5s
460,0.701,2.713176,1,1,3.2,1795,2.826,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,1984,Turbo,0.0,0,0,0,0,0,1000,6500,120.0,600,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.9,5.19,1.2900000000000005,33.076923076923094,FAIL,G1_lt5s
461,0.661,2.63625,1,1,3.2,1840,2.759,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,0.06,4172,Turbo,0.8,0,0,0,0,0,1000,6500,112.0,560,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.7,5.215,0.5149999999999997,10.95744680851063,FAIL,G1_lt5s
462,0.661,2.6862,1,1,3.2,1955,2.759,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,0.06,4172,Turbo,0.8,0,0,0,0,0,1000,6500,112.0,560,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.7,5.265,0.5649999999999995,12.02127659574467,FAIL,G1_lt5s
463,0.679,2.63625,1,1,3.32,2060,2.846,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.06,4172,Turbo,0.8,0,0,0,0,0,1000,6800,130.0,650,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.5,5.095,0.5949999999999998,13.222222222222216,FAIL,G1_lt5s
464,0.679,2.75794,1,1,3.32,2100,2.846,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.06,4991,Turbo,0.7,0,0,0,0,0,1000,6800,130.0,650,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.6,5.105,0.5050000000000008,10.978260869565236,FAIL,G1_lt5s
465,0.661,2.6862,1,1,3.2,1955,2.759,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.57, 2.2, 1.5, 1.0, 0.8]",5,0.06,4172,Turbo,0.8,0,0,0,0,0,1000,6800,112.0,560,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.6,5.245,0.6450000000000005,14.021739130434794,FAIL,G1_lt5s
466,0.704,2.869152,1,1,3.08,2010,2.915,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,1.2,0,0,0,0,0,1000,6500,140.0,700,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.9,5.15,1.2500000000000004,32.051282051282065,FAIL,G1_lt5s
467,0.704,2.711709,1,1,3.08,1995,2.915,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,0.0,0,0,0,0,0,1000,6800,140.0,700,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.9,5.14,1.2399999999999998,31.79487179487179,FAIL,G1_lt5s
468,0.678,2.671578,1,1,3.08,2005,2.915,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,0.0,0,0,0,0,0,1000,6500,150.0,750,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.7,4.87,1.17,31.62162162162162,FAIL,G1_lt5s
471,0.669,2.90878,1,1,4.73,1730,2.603,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.56, 2.53, 1.68, 1.02, 0.79, 0.76, 0.64]",7,0.06,2480,Turbo,1.0,0,0,0,0,0,1000,6700,93.0,465,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.4,5.3950000000000005,0.9950000000000001,22.613636363636363,FAIL,G1_lt5s
472,0.696,2.90878,1,1,3.09,1790,2.681,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.65, 2.53, 1.68, 1.02, 0.79, 0.76, 0.64]",7,0.06,2480,Turbo,1.0,0,0,0,0,0,1000,6700,96.0,480,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.5,5.2700000000000005,0.7700000000000005,17.11111111111112,FAIL,G1_lt5s
473,0.696,2.90878,1,1,3.09,1775,2.681,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.65, 2.53, 1.68, 1.02, 0.79, 0.76, 0.64]",7,0.06,2480,Turbo,1.0,0,0,0,0,0,1000,6700,96.0,480,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.5,5.265,0.7649999999999997,16.999999999999993,FAIL,G1_lt5s
479,0.781,3.480516,1,1,3.31,2395,2.995,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,3996,Turbo,0.0,0,0,0,0,0,1000,6500,154.0,770,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.5,5.24,0.7400000000000002,16.44444444444445,FAIL,G1_lt5s
480,0.781,3.480516,1,1,3.31,2514,3.175,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,3996,Turbo,0.0,0,0,0,0,0,1000,6500,154.0,770,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.6,5.2700000000000005,0.6700000000000008,14.565217391304367,FAIL,G1_lt5s
481,0.781,3.49539,1,1,2.85,2440,2.995,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,3996,Turbo,0.0,0,0,0,0,0,1000,6500,180.0,900,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.0,5.08,1.08,27.0,FAIL,G1_lt5s
486,0.701,2.66602,1,1,3.52,2350,2.745,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.06,5998,Turbo,0.7,0,0,0,0,0,1000,6000,130.0,650,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.6,5.4,0.8000000000000007,17.391304347826104,FAIL,G1_lt5s
487,0.701,2.66602,1,1,3.52,2350,2.745,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.06,5998,Turbo,0.7,0,0,0,0,0,1000,6000,150.0,750,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.5,5.2250000000000005,0.7250000000000005,16.111111111111125,FAIL,G1_lt5s
489,0.701,2.678568,1,1,3.52,2485,2.745,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.06,5998,Turbo,0.7,0,0,0,0,0,1000,6000,150.0,750,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.8,5.28,0.4800000000000004,10.000000000000009,FAIL,G1_lt5s
491,0.701,2.7202,1,1,2.85,2295,2.747,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,1.2,0,0,0,0,0,1000,6500,132.0,660,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.8,5.285,0.4850000000000003,10.104166666666673,FAIL,G1_lt5s
492,0.701,2.7202,1,1,2.85,2295,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,1.2,0,0,0,0,0,1000,6500,136.0,680,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.5,5.24,0.7400000000000002,16.44444444444445,FAIL,G1_lt5s
493,0.701,2.7202,1,1,2.85,2320,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,1.2,0,0,0,0,0,1000,6500,144.0,720,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.5,5.1850000000000005,0.6850000000000005,15.222222222222234,FAIL,G1_lt5s
494,0.701,2.732184,1,1,2.85,2320,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,5998,Turbo,0.6,0,0,0,0,0,1000,6000,164.0,820,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.2,5.16,0.96,22.857142857142858,FAIL,G1_lt5s
495,0.701,2.726029,1,1,2.85,2470,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.1,3993,Turbo,1.2,0,0,0,0,0,1000,6500,132.0,660,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,5.0,5.455,0.45500000000000007,9.100000000000001,PASS,G1_lt5s
496,0.701,2.726029,1,1,2.85,2470,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,1.2,0,0,0,0,0,1000,6500,136.0,680,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.7,5.33,0.6299999999999999,13.404255319148934,FAIL,G1_lt5s
497,0.701,2.726029,1,1,2.85,2495,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,1.2,0,0,0,0,0,1000,6500,144.0,720,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.7,5.235,0.5350000000000001,11.382978723404257,FAIL,G1_lt5s
498,0.701,2.7202,1,1,2.85,2495,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,1.2,0,0,0,0,0,1000,6500,164.0,820,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.4,5.18,0.7799999999999994,17.727272727272712,FAIL,G1_lt5s
499,0.701,2.707992,1,1,2.85,2495,2.746,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,5998,Turbo,0.6,0,0,0,0,0,1000,6500,168.0,840,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.1,5.175,1.0750000000000002,26.219512195121958,FAIL,G1_lt5s
500,0.701,2.7202,1,1,3.13,2273,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.97, 3.23, 2.08, 1.42, 1.05, 0.84, 0.68, 0.53]",8,0.06,3993,Turbo,1.2,0,0,0,0,0,1000,6500,180.0,900,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.6,5.11,1.5100000000000002,41.94444444444445,FAIL,G1_lt5s
501,0.701,2.732184,1,1,3.09,2244,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.97, 3.23, 2.08, 1.42, 1.05, 0.84, 0.68, 0.53]",8,0.06,5998,Turbo,0.6,0,0,0,0,0,1000,6000,180.0,900,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.7,5.1000000000000005,1.4000000000000004,37.837837837837846,FAIL,G1_lt5s
502,0.701,2.747636,1,1,3.09,2414,2.849,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.97, 3.23, 2.08, 1.42, 1.05, 0.84, 0.68, 0.53]",8,0.06,5950,Turbo,0.0,0,0,0,0,0,1000,6500,180.0,900,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.8,5.14,1.3399999999999999,35.26315789473684,FAIL,G1_lt5s
503,0.701,2.746502,1,1,3.13,2459,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.97, 3.22, 2.08, 1.42, 1.05, 0.84, 0.68, 0.53]",8,0.06,3966,Turbo,1.4,0,0,0,0,0,1000,6000,160.0,800,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.1,5.205,2.105,67.9032258064516,FAIL,G1_lt5s
504,0.701,2.66602,0,0,3.13,1999,2.851,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.97, 3.22, 2.08, 1.42, 1.05, 0.84, 0.68, 0.53]",8,0.06,5998,Turbo,0.7,0,0,0,0,0,1000,6000,160.0,800,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.7,4.3500000000000005,0.6500000000000004,17.567567567567576,FAIL,G1_lt5s
506,0.753,2.862912,1,1,2.85,2475,3.066,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,3993,Turbo,0.7,0,0,0,0,0,1000,6500,160.0,800,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.6,5.105,0.5050000000000008,10.978260869565236,FAIL,G1_lt5s
507,0.753,2.862912,1,1,2.85,2330,3.194,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.71, 3.14, 2.1, 1.67, 1.29, 1.0, 0.84, 0.67]",8,0.06,5998,Turbo,0.7,0,0,0,0,0,1000,6000,154.0,770,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.1,5.2,1.1000000000000005,26.82926829268294,FAIL,G1_lt5s
508,0.753,2.862912,1,1,2.85,2437,3.194,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[5.97, 3.23, 2.08, 1.42, 1.05, 0.94, 0.68, 0.53]",8,0.06,3993,Turbo,0.7,0,0,0,0,0,1000,6500,180.0,900,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,3.8,5.12,1.3200000000000003,34.736842105263165,FAIL,G1_lt5s
522,0.634,2.461184,0,0,3.15,1570,2.66,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[4.11, 2.31, 1.54, 1.18, 1.0, 0.85]",6,0.6,2979,Turbo,0.6,0,0,0,0,0,1000,6500,100.0,500,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1,4.9,5.21,0.3099999999999996,6.326530612244889,PASS,G1_lt5s
