RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,Gear_Ratio,No_Gears,shiftDelay,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW
177,0.682,2.4843,0,0,2.93,1805,2.705,"[4.71, 3.14, 2.11, 1.67, 1.29, 1.0, 0.84, 1.29]",8,0.06,1000,7300,160,800,500
178,0.61,2.52,1,0,3.09,988,2,"[3.54, 1.91, 1.31, 1.03, 0.88]",6,1.2,1000,6000,25,125,72
179,0.714,2.48126,0,0,2.7,1760,2.805,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,1000,7300,135,675,375
180,0.714,2.48126,0,0,2.7,1870,2.803,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.2,1000,7300,140,700,447
181,0.714,2.48126,0,0,2.7,1870,2.803,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,1000,7300,135,675,470
182,0.714,2.48126,0,0,2.7,1760,2.805,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.1,1000,7000,135,675,375
183,0.652,2.30776,0,0,3.54,1650,2.591,"[3.55, 2.04, 1.4, 1.0, 0.76, 2.48, 1.48, 1.0, 0.75]",5,1.2,1000,7000,98,490,250
184,0.652,2.30776,0,0,4.09,1875,2.591,"[2.66, 1.78, 1.3, 1.0, 0.8, 0.63]",6,0.6,1000,7000,111.2,556,320
185,0.652,2.30776,0,0,3.06,1927,2.591,"[3.55, 2.24, 1.55, 1.0, 0.79]",5,0.6,1000,7000,108,540,309
186,0.653,2.27469,0,0,3.77,1875,2.591,"[2.66, 1.78, 1.3, 1.0, 0.8, 0.63]",6,0.6,1000,7000,108,540,309
187,0.652,2.30776,0,0,3.77,1910,2.591,"[2.66, 1.78, 1.3, 1.0, 0.8, 0.63]",6,0.6,1000,7000,108,540,309
188,0.678,2.27469,0,0,3.54,1650,2.591,"[3.55, 2.04, 1.4, 1.0, 0.76]",5,0.6,1000,7300,98,490,250
189,0.673,2.383125,0,0,3.54,1835,2.74,"[3.15, 1.97, 1.44, 1.15, 0.94, 0.76]",6,0.6,1000,7000,114,570,336
190,0.673,2.364375,0,0,3.54,1890,2.74,"[3.15, 1.97, 1.44, 1.15, 0.94, 0.76]",6,0.35,1000,7000,120,600,350
191,0.682,2.4384,0,0,3.7,1695,2.74,"[3.15, 1.97, 1.44, 1.15, 0.94, 0.76]",6,0.35,1000,7000,114,570,380
192,0.682,2.4384,0,0,3.7,1810,2.74,"[3.15, 1.97, 1.44, 1.15, 0.94, 0.76]",6,0.2,1000,7000,114,570,380
193,0.718,2.53145,0,0,2.93,1845,2.805,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,1000,7000,180,900,566
194,0.718,2.53145,0,0,2.93,1863,2.805,"[5.0, 3.2, 2.14, 1.72, 1.31, 1.0, 0.82, 0.64]",8,0.06,1000,7000,180,900,566
195,0.682,2.60415,0,0,3.46,1990,2.989,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,1000,7000,124,620,410
196,0.682,2.60415,0,0,3.46,1950,2.989,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,1000,7000,120,600,350
197,0.682,2.4384,0,0,3.78,1785,2.74,"[3.54, 1.91, 1.22, 0.86, 0.79, 0.64]",6,0.35,1000,7000,114,570,366
198,0.682,2.4384,0,0,3.78,1890,2.74,"[3.54, 1.91, 1.22, 0.86, 0.79, 0.64]",6,0.35,1000,7000,114,570,366
199,0.621,2.46384,1,0,3.63,1110,2.469,"[3.77, 1.96, 1.28, 0.93, 0.74, 0.65]",5,1.2,1000,6200,32,160,60
200,0.621,2.46384,1,0,3.63,1115,2.469,"[3.77, 1.96, 1.28, 0.93, 0.74]",5,0.6,1000,6200,32,160,63
201,0.6404,2.604148,1,0,3.09,1220,2.566,"[3.77, 1.96, 1.28, 0.93, 0.74, 0.65]",6,0.6,1000,6500,40,200,81
202,0.6345,2.475845,1,0,4.25,1090,2.513,"[3.46, 1.94, 1.37, 1.03, 0.85]",5,0.8,1000,6500,29,145,74
203,0.6345,2.475845,1,0,4.25,1090,2.513,"[3.46, 1.94, 1.37, 1.03, 0.85]",5,0.8,1000,6500,29.6,148,75
204,0.6345,2.475845,1,0,4.24,1160,2.513,"[3.3, 1.94, 1.31, 1.03, 0.84]",5,0.6,1000,6500,34,170,92
205,0.6345,2.475845,1,0,3.68,1175,2.513,"[3.3, 1.94, 1.31, 1.03, 0.84]",5,0.6,1000,6500,42,210,110
206,0.6345,2.51336,1,0,3.09,1485,2.578,"[3.62, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,92
207,0.6345,2.51336,1,0,3.65,1500,2.578,"[3.78, 2.06, 1.46, 1.11, 0.88, 0.72]",6,0.6,1000,6200,50,250,118
208,0.6345,2.51336,1,0,3.09,1510,2.578,"[3.36, 2.09, 1.47, 1.1, 1.11, 0.93]",6,0.6,1000,6500,56,280,147
209,0.6345,2.508065,1,0,4.35,1260,2.578,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,92
210,0.6345,2.508065,1,0,4.53,1280,2.578,"[3.46, 1.96, 1.28, 0.97, 0.81]",5,0.6,1000,6200,29.6,148,75
211,0.6345,2.508065,1,0,3.65,1300,2.578,"[3.78, 2.27, 1.52, 1.19, 0.97, 0.82]",6,0.6,1000,6200,31,155,85
212,0.6319,2.526337,1,0,3.09,1420,2.595,"[3.62, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,85
213,0.6319,2.526337,1,0,3.09,1430,2.595,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,85
214,0.6319,2.526337,1,0,3.09,1440,2.595,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.73]",6,0.6,1000,6200,50,250,110
215,0.6319,2.543136,1,0,3.09,1260,2.637,"[3.77, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,85
216,0.6319,2.543136,1,0,3.09,1290,2.637,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,92
217,0.6319,2.543136,1,0,3.09,1315,2.637,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.73]",6,0.6,1000,6200,50,250,103
218,0.6319,2.530448,1,0,3.09,1225,2.602,"[3.77, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,85
219,0.6319,2.530448,1,0,4.06,1225,2.601,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,35,175,81
220,0.6319,2.525117,1,0,4.06,1250,2.601,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,92
221,0.6319,2.525117,1,0,3.65,1270,2.601,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.73]",6,0.6,1000,6200,50,250,103
222,0.6568,2.543688,1,0,4.14,1470,2.751,"[3.4, 1.91, 1.28, 0.94, 0.74, 0.63]",6,0.6,1000,6500,50,250,125
223,0.6568,2.543688,1,0,4.14,1420,2.751,"[3.4, 1.91, 1.28, 0.94, 0.74, 0.63]",6,0.6,1000,6500,50,250,118
224,0.6568,2.543688,1,0,4.14,1495,2.751,"[3.4, 1.91, 1.28, 0.94, 0.74, 0.63]",6,0.6,1000,6500,64,320,132
225,0.6568,2.564082,1,0,4.14,1685,2.751,"[3.4, 1.91, 1.28, 0.94, 0.74, 0.63]",6,0.6,1000,6500,50,250,118
226,0.6568,2.564082,1,0,5.17,1730,2.751,"[2.44, 1.6, 1.18, 0.91, 0.72, 0.58, 0.46, 0.38]",8,0.6,1000,6500,64,320,132
227,0.6568,2.578914,1,0,3.3,1565,2.81,"[3.78, 2.05, 1.32, 0.97, 0.81, 0.69]",6,0.6,1000,6500,56,280,106
228,0.6568,2.578914,1,0,3.3,1500,2.81,"[3.78, 2.05, 1.32, 0.97, 0.81, 0.69]",6,0.6,1000,6500,64,320,132
229,0.6568,2.530866,1,0,3.09,1480,2.764,"[3.78, 2.05, 1.28, 0.94, 0.78, 0.67]",6,0.6,1000,6500,64,320,140
230,0.6568,2.530866,1,0,3.09,1535,2.764,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.35,1000,6500,74,370,185
231,0.6568,2.530866,1,1,3.09,1570,2.764,"[3.78, 2.04, 1.28, 0.94, 0.78, 0.67]",6,0.2,1000,6500,74,370,185
232,0.6568,2.530866,1,0,3.09,1525,2.764,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.2,1000,6500,54,270,110
233,0.6568,2.553018,1,0,3.09,1735,2.765,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.2,1000,6500,74,370,185
234,0.6568,2.553018,1,1,3.09,1800,2.765,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.2,1000,6500,74,370,185
235,0.6568,2.553018,1,0,3.09,1695,2.765,"[3.78, 2.05, 1.28, 0.94, 0.78, 0.67]",6,0.2,1000,6500,64,320,140
236,0.6568,2.554398,1,0,3.09,1520,2.824,"[3.78, 2.05, 1.28, 0.94, 0.78, 0.67]",6,0.6,1000,6500,64,320,140
237,0.6568,2.554398,1,1,3.09,1610,2.824,"[3.78, 2.04, 1.28, 0.94, 0.78, 0.67]",6,0.2,1000,6500,74,370,185
238,0.6568,2.554398,1,0,3.09,1530,2.824,"[3.78, 2.05, 1.28, 0.94, 0.78, 0.67]",6,0.6,1000,6500,64,320,140
239,0.6345,2.54969,1,0,4.11,1370,2.687,"[3.78, 2.18, 1.43, 1.03, 0.84]",5,0.8,1000,6500,33.6,168,92
240,0.6345,2.54969,1,1,4.56,1470,2.692,"[3.78, 2.18, 1.43, 1.03, 0.79]",5,0.8,1000,6500,33.6,168,92
241,0.6345,2.54969,1,0,4.11,1345,2.687,"[3.5, 2.12, 1.43, 1.03, 0.84]",5,1,1000,6500,31.4,157,74
242,0.6345,2.54969,1,0,4.11,1355,2.687,"[3.35, 2.1, 1.43, 1.03, 0.84]",5,1,1000,6500,33.6,168,85
243,0.6345,2.54969,1,0,3.89,1440,2.687,"[3.5, 1.84, 1.3, 1.03, 0.84]",5,1.2,1000,6500,45,225,110
244,0.6345,2.56752,1,0,4.11,1405,2.687,"[3.35, 2.1, 1.43, 1.03, 0.84]",5,1.2,1000,6500,33.6,168,85
245,0.6345,2.56752,1,0,4.11,1420,2.687,"[3.78, 2.18, 1.43, 1.03, 0.84]",5,0.6,1000,6500,33.6,168,92
246,0.6345,2.56752,1,1,4.56,1520,2.692,"[3.78, 2.18, 1.43, 1.03, 0.79]",5,0.8,1000,6500,33.6,168,92
247,0.6345,2.56752,1,0,3.89,1490,2.687,"[3.5, 1.84, 1.3, 1.03, 0.84]",5,1.2,1000,6500,45,225,110
248,0.6319,2.62812,1,0,4.11,1320,2.76,"[3.78, 2.18, 1.43, 1.03, 0.84]",5,1,1000,6500,33.6,168,92
249,0.6319,2.62812,1,0,3.7,1390,2.76,"[3.5, 2.12, 1.3, 1.03, 0.84]",5,0.6,1000,6500,42,210,110
250,0.6319,2.62812,1,0,6,1470,2.76,"[2.4, 1.43, 0.98, 0.76, 0.55, 0.4]",6,0.06,1000,6500,42,210,110
251,0.6319,2.62993,1,1,3.89,1480,2.759,"[3.78, 2.18, 1.43, 1.03, 0.84]",5,0.6,1000,6500,42,210,110
252,0.6319,2.62993,1,0,4.13,1395,2.76,"[3.78, 2.18, 1.43, 1.03, 0.84]",5,0.8,1000,6500,39,195,96
253,0.6319,2.67699,1,0,4.11,1395,2.76,"[3.78, 2.18, 1.43, 1.03, 0.84]",5,1,1000,6500,33.6,168,92
254,0.6319,2.67699,1,0,3.7,1445,2.76,"[3.5, 2.12, 1.3, 1.03, 0.84]",5,0.6,1000,6500,42,210,110
255,0.6319,2.62812,1,0,6,1525,2.76,"[2.4, 1.43, 0.98, 0.76, 0.55, 0.4]",6,0.6,1000,6500,42,210,110
256,0.6319,2.62812,1,0,4.13,1450,2.76,"[3.78, 2.18, 1.43, 1.03, 0.84]",5,0.8,1000,6500,39,195,96
257,0.6429,2.706445,1,0,3.75,1595,2.843,"[3.67, 2.05, 1.42, 1.06, 0.85, 0.73]",6,0.6,1000,6500,56,280,125
258,0.6429,2.706445,1,0,4.13,1600,2.843,"[3.67, 2.05, 1.37, 1.03, 0.83, 0.7]",6,0.6,1000,6500,46,230,130
259,0.6429,2.706445,1,1,4.38,1700,2.843,"[3.67, 2.05, 1.37, 1.03, 0.8, 0.66]",6,0.6,1000,6500,46,230,130
260,0.6429,2.706445,1,0,3.09,1615,2.843,"[3.78, 2.05, 1.32, 0.97, 0.76, 0.63]",6,0.6,1000,6500,56,280,140
261,0.7123,2.828378,1,1,3.09,1915,2.833,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,1000,6500,84,420,213
262,0.7123,2.828378,1,1,4.11,1835,2.833,"[3.67, 2.05, 1.42, 1.06, 0.85, 0.73]",6,0.35,1000,6500,66,330,188
263,0.7123,2.828378,1,1,3.31,1955,2.833,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.35,1000,6500,88,440,257
264,0.7123,2.828378,1,0,3.75,1665,2.843,"[3.67, 2.05, 1.42, 1.06, 0.85, 0.73]",6,0.6,1000,6500,56,280,125
265,0.7123,2.828378,1,0,4.13,1670,2.843,"[3.67, 2.05, 1.37, 1.03, 0.83, 0.7]",6,0.35,1000,6500,46,230,130
266,0.6793,2.72667,1,0,3.09,1610,2.912,"[3.78, 2.05, 1.28, 0.94, 0.78, 0.67]",6,0.6,1000,6500,64,320,140
267,0.6793,2.72667,1,0,3.09,1670,2.912,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.6,1000,6500,74,370,185
268,0.6793,2.72667,1,1,3.09,1735,2.912,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.6,1000,6500,74,370,185
269,0.7375,2.911532,1,1,4.38,1930,2.905,"[3.69, 2.15, 1.41, 1.02, 0.79, 0.63, 0.52]",7,0.1,1000,6500,88,440,228
270,0.7375,2.911532,1,0,3.09,1675,2.912,"[3.78, 2.05, 1.28, 0.94, 0.78, 0.67]",6,0.2,1000,6500,64,320,140
271,0.6793,2.737914,1,0,3.09,1735,2.912,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.6,1000,6500,74,370,185
272,0.7285,2.76,1,0,4.23,1865,2.923,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.51, 0.39]",7,0.2,1000,6500,68,340,150
273,0.6764,2.7072,1,0,3.89,1460,2.882,"[3.5, 1.84, 1.3, 1.03, 0.84]",5,0.8,1000,6500,50,250,128
274,0.6764,2.7072,1,0,3.89,1510,2.882,"[3.5, 1.94, 1.3, 1.03, 0.84]",5,0.6,1000,6500,56,280,142
275,0.6764,2.7072,1,1,4.11,1520,2.882,"[3.5, 1.84, 1.3, 0.94, 0.79]",5,1,1000,6500,50,250,128
276,0.6764,2.7072,1,0,3.09,1645,2.882,"[3.67, 2.0, 1.41, 1.0, 0.74]",5,0.8,1000,6500,63,315,169
277,0.6777,2.734936,1,0,4.78,1765,2.944,"[4.37, 2.71, 1.88, 1.41, 1.13, 0.93]",6,0.35,1000,6500,56,280,154
278,0.6777,2.734936,1,0,5.17,1755,2.944,"[2.4, 1.56, 1.14, 0.89, 0.7, 0.57, 0.46, 0.38]",8,0.35,1000,6500,66,330,191
279,0.6777,2.734936,1,0,5.17,1765,2.944,"[2.4, 1.56, 1.14, 0.89, 0.7, 0.57, 0.46, 0.38]",8,0.35,1000,6500,66,330,191
280,0.6903,2.734936,1,1,3.68,1850,2.944,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.6,1000,6500,66,330,191
281,0.6777,2.734936,1,1,3.54,1770,2.944,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.6,1000,6500,72,360,206
282,0.6777,2.84554,1,1,3.09,1905,2.992,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.2,1000,6500,84,420,213
283,0.6777,2.84554,1,1,3.2,2020,3.122,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,1000,6500,120,600,309
284,0.7121,2.866979,1,1,3.2,1970,2.992,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,1000,6500,120,600,309
285,0.7031,2.864985,1,1,3.09,1995,2.998,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.06,1000,6500,100,500,250
286,0.7031,2.864985,1,1,3.09,2020,3.128,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.1,1000,6500,100,500,250
287,0.6524,2.705352,1,0,3.09,1280,2.601,"[3.77, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,85
288,0.6524,2.705352,1,0,3.65,1340,2.601,"[4.11, 2.12, 1.36, 0.97, 0.73, 0.59]",6,0.6,1000,6200,50,250,110
289,0.6524,2.705352,1,1,3.09,1505,2.595,"[3.4, 2.75, 1.77, 0.93, 0.7, 0.76, 0.64]",7,0.1,1000,6200,64,320,140
290,0.6524,2.705352,1,0,3.09,1300,2.601,"[3.77, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,85
291,0.6215,2.46384,1,0,3.63,1110,2.469,"[3.77, 1.96, 1.28, 0.93, 0.74, 0.65]",5,1.2,1000,6200,32,160,70
292,0.6345,2.51336,1,0,3.09,1485,2.578,"[3.62, 1.96, 1.28, 0.97, 0.78, 0.65]",6,0.6,1000,6200,40,200,92
293,0.6345,2.508065,1,0,4.06,1225,2.601,"[3.62, 1.95, 1.28, 0.97, 0.78, 0.65, 0.65]",6,1.2,1000,6200,35,175,77
294,0.6319,2.543136,1,0,3.09,1315,2.637,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.73]",6,0.6,1000,6200,50,250,110
295,0.6568,2.543688,1,0,4.14,1470,2.751,"[3.4, 1.91, 1.28, 0.94, 0.74, 0.63]",6,0.6,1000,6500,50,250,125
296,0.6568,2.530866,1,0,3.09,1490,2.764,"[3.78, 2.05, 1.28, 0.94, 0.78, 0.67]",6,0.6,1000,6500,64,320,140
297,0.6568,2.554398,1,0,3.09,1560,2.824,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.56, 0.43]",7,0.2,1000,6500,54,270,110
298,0.6345,2.56752,1,1,4.11,1590,2.692,"[3.5, 1.84, 1.3, 1.03, 0.84]",5,0.8,1000,6500,45,225,110
299,0.6319,2.67699,1,0,6,1525,2.76,"[2.4, 1.43, 0.98, 0.76, 0.55, 0.4]",6,0.6,1000,6500,42,210,110
300,0.6319,2.67699,1,1,3.89,1540,2.759,"[3.78, 2.18, 1.43, 1.03, 0.84]",5,0.6,1000,6500,42,210,110
301,0.6429,2.706445,1,0,3.75,1595,2.843,"[3.67, 2.05, 1.42, 1.06, 0.85, 0.73]",6,0.6,1000,6500,56,280,125
302,0.65,2.5,1,1,3.68,1850,2.944,"[4.17, 2.34, 1.52, 1.14, 0.87, 0.69]",6,0.6,1000,6500,66,330,191
303,0.6777,2.84554,1,1,3.09,1905,2.992,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.2,1000,6500,84,420,213
304,0.6524,2.705352,1,1,3.09,1505,2.595,"[3.4, 2.75, 1.77, 0.93, 0.7, 0.76, 0.64]",7,0.1,1000,6200,64,320,140
305,0.6524,2.705352,1,0,3.65,1340,2.601,"[4.11, 2.12, 1.36, 0.97, 0.73, 0.59]",6,0.2,1000,6500,50,250,110
306,0.6859,2.91129,1,0,3.09,1460,2.603,"[3.77, 2.09, 1.32, 0.98, 0.97, 0.81]",6,0.8,1000,6200,44,220,92
307,0.6859,2.91129,1,0,3.09,1460,2.603,"[3.77, 2.09, 1.32, 0.98, 0.97, 0.81]",6,0.6,1000,6200,50,250,110
308,0.6859,2.91129,1,0,3.09,1460,2.603,"[3.77, 2.09, 1.32, 0.98, 0.97, 0.81]",6,0.6,1000,6200,50,250,110
309,0.7176,2.989272,1,0,4.59,1900,2.681,"[3.5, 2.77, 1.85, 1.02, 1.02, 0.84]",6,0.06,1000,6500,50,250,130
310,0.7176,2.989272,1,0,3.09,1700,2.681,"[3.57, 2.75, 1.67, 0.89, 0.67, 0.72, 0.56]",7,0.2,1000,6500,72,360,110
311,0.7373,3.14119,1,1,4.38,1805,2.807,"[3.78, 2.05, 1.32, 0.97, 0.76, 0.63]",6,0.6,1000,6500,64,320,132
312,0.7373,3.14119,1,1,3.88,1795,2.807,"[3.78, 2.05, 1.32, 0.97, 0.76, 0.63]",6,0.6,1000,6500,70,350,165
313,0.7373,3.14119,1,1,3.09,1915,2.807,"[3.69, 2.24, 1.56, 1.18, 0.92, 0.74, 0.62]",8,1.2,1000,6500,80,400,200
314,0.7392,3.140487,1,1,5.3,1795,2.819,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.51, 0.39]",7,0.2,1000,6500,74,370,185
315,0.7392,3.140487,1,1,3.09,1825,2.819,"[3.19, 2.19, 1.52, 1.06, 0.74, 0.51, 0.39]",7,0.2,1000,6500,74,370,180
316,0.73,2.5,1,1,3.7,2295,3.002,"[4.84, 2.84, 1.86, 1.44, 1.22, 1.0, 0.82, 0.67]",8,0.6,1000,6500,80,400,200
317,0.7377,3.365151,1,1,3.7,2315,3.002,"[4.84, 2.84, 1.86, 1.44, 1.22, 1.0, 0.82, 0.67]",8,0.35,1000,6500,88,440,245
318,0.7377,3.365151,1,1,3.7,2295,3.002,"[4.84, 2.84, 1.86, 1.44, 1.22, 1.0, 0.82, 0.67]",8,0.35,1000,6500,80,400,200
319,0.7377,3.444471,1,1,3.9,2270,3.002,"[4.68, 2.53, 1.58, 1.22, 1.0, 0.84]",6,0.35,1000,6500,72,360,206
320,0.7627,3.426288,1,1,3.09,2045,2.994,"[4.71, 3.14, 2.11, 1.67, 1.28, 1.0, 0.84, 0.67]",8,0.2,1000,6500,88,440,245
321,0.6372,2.515188,1,1,4.06,1650,2.578,"[3.56, 2.53, 1.68, 1.02, 0.79, 0.76, 0.64]",7,0.06,1000,7000,90,450,250
322,0.6471,2.520998,1,1,4.06,1610,2.631,"[3.56, 2.53, 1.68, 1.02, 0.79, 0.76, 0.64]",7,0.06,1000,7000,96,480,294
323,0.6471,2.520998,1,1,4.06,1595,2.631,"[3.56, 2.53, 1.68, 1.02, 0.79, 0.76, 0.64]",7,0.06,1000,7000,93,465,270
324,0.6568,2.613612,1,1,4.06,1640,2.631,"[3.56, 2.53, 1.68, 1.02, 0.79, 0.76, 0.64]",7,0.06,1000,6500,100,500,294
325,0.6471,2.613612,1,1,4.06,1645,2.631,"[3.56, 2.53, 1.68, 1.02, 0.79, 0.76, 0.63]",7,0.06,1000,7000,100,500,294
326,0.6343,2.377872,1,0,3.94,1355,2.422,"[3.3, 1.94, 1.31, 1.03, 0.84]",5,0.6,1000,6500,42,210,110
327,0.6343,2.379636,1,0,3.94,1340,2.422,"[3.3, 1.94, 1.31, 1.03, 0.84]",5,0.6,1000,6500,42,210,110
328,0.6319,2.379636,1,1,4.2,1430,2.429,"[3.82, 2.1, 1.34, 0.97, 0.77]",5,0.6,1000,6500,47,235,132
329,0.6343,2.490384,1,0,3.65,1305,2.468,"[3.78, 2.06, 1.46, 1.11, 0.88, 0.72]",6,0.6,1000,6500,50,250,118
330,0.6343,2.490384,1,0,3.99,1335,2.468,"[3.36, 2.09, 1.47, 1.09, 0.87, 0.72]",6,0.2,1000,6500,56,280,147
331,0.6343,2.490384,1,1,4.06,1360,2.468,"[3.46, 2.15, 1.46, 1.08, 0.84, 0.71]",6,0.1,1000,6500,56,280,147
332,0.6343,2.501436,1,0,3.65,1360,2.468,"[3.78, 2.06, 1.46, 1.11, 0.88, 0.72]",6,0.6,1000,6500,50,250,118
333,0.6343,2.501436,1,0,3.99,1370,2.468,"[3.36, 2.09, 1.47, 1.09, 0.87, 0.72]",6,0.2,1000,6500,56,280,147
334,0.6343,2.490384,1,0,3.24,1285,2.505,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.72]",6,0.6,1000,6500,50,250,132
335,0.6343,2.490384,1,0,3.24,1305,2.505,"[3.77, 2.09, 1.48, 1.15, 1.17, 0.97]",6,0.06,1000,6500,74,370,169
336,0.6343,2.490384,1,1,4.77,1410,2.505,"[2.92, 1.79, 1.19, 0.83, 0.86, 0.69]",6,0.06,1000,6500,74,370,169
337,0.6343,2.501436,1,0,3.09,1375,2.505,"[3.78, 2.12, 1.36, 1.03, 0.86, 0.72]",6,0.6,1000,6500,50,250,132
338,0.6343,2.501436,1,0,3.09,1395,2.505,"[3.77, 2.09, 1.48, 1.15, 1.17, 0.97]",6,0.2,1000,6500,74,370,169
339,0.6343,2.501436,1,1,4.77,1500,2.505,"[2.92, 1.79, 1.19, 0.83, 0.86, 0.69]",6,0.06,1000,6500,74,370,169
340,0.6372,2.48236,1,0,3.09,1415,2.505,"[3.77, 2.09, 1.48, 1.15, 1.17, 0.97]",6,0.1,1000,6500,74,370,180
341,0.6345,2.539333,1,0,4.11,1310,2.687,"[3.54, 2.1, 1.43, 1.03, 0.84]",5,1,1000,6500,31.4,157,74
342,0.6345,2.539333,1,0,4.11,1325,2.687,"[3.54, 2.1, 1.43, 1.03, 0.84]",5,0.6,1000,6500,33.6,168,85
343,0.6345,2.579508,1,1,4.56,1400,2.692,"[3.54, 2.1, 1.3, 0.94, 0.79]",5,0.6,1000,6500,33.6,168,85
344,0.6345,2.549995,1,0,3.89,1370,2.687,"[3.54, 2.1, 1.43, 1.03, 0.84]",5,0.6,1000,6500,37.2,186,98
345,0.6345,2.579508,1,1,4.11,1470,2.692,"[3.54, 2.1, 1.43, 1.03, 0.84]",5,0.6,1000,6500,37.2,186,98
346,0.6345,2.55888,1,0,4.11,1375,2.687,"[3.54, 2.1, 1.43, 1.09, 0.84]",5,0.8,1000,6500,33.6,168,85
347,0.6345,2.573096,1,1,4.11,1520,2.692,"[3.54, 2.1, 1.43, 1.03, 0.84]",5,0.6,1000,6500,37.2,186,98
348,0.6345,2.573096,1,0,3.89,1450,2.687,"[3.54, 1.86, 1.3, 1.03, 0.84]",5,1,1000,6500,45,225,110
349,0.6345,2.579508,1,1,4.11,1520,2.695,"[3.6, 2.13, 1.36, 0.97, 0.73]",5,0.35,1000,6500,61.8,309,162
350,0.6065,2.57588,1,0,3.89,1300,2.687,"[3.6, 2.13, 1.36, 0.97, 0.73]",5,0.6,1000,6500,48,240,121
351,0.576,2.347488,1,0,4.11,1130,2.557,"[3.54, 2.1, 1.3, 0.94, 0.79]",5,1.2,1000,6500,34,170,83
352,0.5961,2.367915,1,0,4.11,1030,2.546,"[3.54, 1.86, 1.16, 0.84]",4,1.2,1000,6500,23.6,118,51
353,0.5896,2.3595,1,0,4.11,1190,2.556,"[3.54, 2.1, 1.49, 1.03, 0.84]",5,1,1000,6500,33,165,85
354,0.5776,2.3595,1,0,4.11,1230,2.556,"[3.54, 2.1, 1.43, 1.03, 0.84]",5,0.6,1000,6500,37,185,103
355,0.5896,2.3595,1,0,4.53,1230,2.556,"[2.71, 1.44, 1.0, 0.74]",4,1.2,1000,6500,37.2,186,98
