RUN_ID,d_wheel,A_front,HM_VA,AWD,iAG,m_curb,Wheelbase,h_s,weight_dist,MainAxle_TorqueSplit_int,Hybrid_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
466,0.65,2.869152,1,0,4,965,2.45,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.54, 1.9, 1.24, 0.91, 0.72]",5,0.35,3993,Turbo,1.2,1,0,0,0,0,750,6500,21.4,107,61,50,2,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
467,0.62,2.711709,1,0,4,1069,2.45,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.8, 2.2, 1.4, 1.0, 0.75]",5,0.35,3993,Turbo,0,1,0,0,0,0,750,6500,22.4,112,61,60,2,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
468,0.62,2.671578,1,1,3.8,1145,2.45,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.8, 2.2, 1.4, 1.0, 0.75]",5,0.2,3993,Turbo,0,1,0,0,0,0,750,6500,22.4,112,61,60,2,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
469,0.65,2.90878,1,0,4,1255,2.5,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 2.19, 1.52, 1.06, 0.84, 0.69]",6,0.2,2480,Turbo,1,1,0,0,0,0,750,6500,46,230,95,53,10,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
470,0.65,2.90878,1,0,4,1255,2.6,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 1.95, 1.27, 0.94, 0.79, 0.67]",6,0.2,2480,Turbo,1,1,0,0,0,0,750,6500,46,230,95,53,10,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
471,0.65,2.90878,1,1,3.8,1340,2.6,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.62, 1.95, 1.27, 0.94, 0.79, 0.67]",6,0.2,2480,Turbo,1,1,0,0,0,0,750,6500,46,230,95,53,10,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
472,0.65,2.90878,1,0,4,1450,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.97, 0.78, 0.65]",7,0.2,2480,Turbo,1,1,0,0,0,0,750,6500,28.4,142,72,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
473,0.65,2.90878,1,0,4,1380,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.2,2480,Turbo,1,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,163,53,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
474,0.62,2.57588,1,0,4,1505,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.6,3562,NA,0,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,163,53,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
475,0.62,2.57588,1,0,4,1540,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.6,3562,NA,0,0,1,0,0,0,750,6500,38,190,111,0,0,0,0,206,80,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
476,0.62,2.57588,1,1,3.8,1610,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,4172,NA,0,0,1,0,0,0,750,6500,38,190,111,0,0,0,0,202,80,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
477,0.62,2.57588,1,0,4,1360,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,4172,NA,0,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,163,53,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
478,0.62,2.57588,1,0,4,1360,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,4172,NA,0,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,163,53,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
479,0.68,3.480516,1,0,4,1460,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,3996,Turbo,0,0,1,0,0,0,750,6500,38,190,98,0,0,0,0,206,83,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
480,0.68,3.480516,1,0,4,1360,2.7,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,3996,Turbo,0,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,163,53,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
481,0.68,3.49539,1,0,4,1515,2.7,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,3996,Turbo,0,0,1,0,0,0,750,6500,38,190,98,0,0,0,0,202,80,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
482,0.65,2.7816,1,0,4,1450,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,6750,NA,0,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,185,70,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
483,0.65,2.736864,1,0,4,1515,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.97, 0.78, 0.65]",7,0.35,6750,Turbo,0.5,0,1,0,0,0,750,6500,38,190,72,0,0,0,0,206,83,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
484,0.65,2.736864,1,1,3.8,1575,2.64,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.97, 0.78, 0.65]",7,0.35,6750,Turbo,0.5,0,1,0,0,1,750,6500,38,190,98,0,0,0,0,264,83,10000,0.04,0,0,0,0,166,50,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
485,0.65,2.736864,1,1,3.8,1575,2.64,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,6748,Turbo,1,1,0,0,0,0,750,6500,38,190,112,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
486,0.62,2.66602,1,0,4,1925,2.78,0.4,1,0.5,1,0,0,1,0,0,performance,1,[9.0],1,0.35,5998,Turbo,0.7,0,1,0,0,0,750,6500,67,335,72,0,0,0,0,335,113,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
487,0.62,2.66602,0,0,4,1900,2.92,0.4,1,0.5,1,0,0,1,0,0,performance,1,[9.0],1,0.35,5998,Turbo,0.7,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,300,134,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
488,0.62,2.678568,1,0,4,1250,2.55,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,5998,Turbo,0.7,0,1,0,0,0,750,6500,23,115,53,0,0,0,0,350,33,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
489,0.62,2.678568,1,0,4,1300,2.7,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,5998,Turbo,0.7,1,0,0,0,0,750,6500,23,115,57,400,50,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
490,0.65,2.8261,1,0,4,1445,2.7,0.4,1,0.5,1,0,0,1,0,0,performance,1,[2.68],0,0.35,5998,Turbo,0.7,1,0,0,0,0,750,6500,28.4,142,73,400,50,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
491,0.62,2.7202,1,0,4,1445,2.7,0.4,1,0.5,1,0,0,1,0,0,performance,1,[2.68],0,0.35,3993,Turbo,1.2,1,0,0,0,0,750,6500,28.4,142,100,400,50,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
492,0.62,2.7202,1,0,4,1645,2.78,0.4,1,0.5,1,0,0,1,0,0,performance,1,[2.68],0,0.35,3993,Turbo,1.2,0,1,0,0,0,750,6500,28.4,142,100,0,0,0,0,207,60,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
493,0.62,2.7202,1,0,4,1450,2.7,0.4,1,0.5,1,0,0,1,0,0,performance,1,[2.68],0,0.35,3993,Turbo,1.2,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,163,53,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
494,0.62,2.732184,1,0,4,1450,2.7,0.4,1,0.5,1,0,0,1,0,0,performance,1,[2.68],0,0.35,5998,Turbo,0.6,0,1,0,0,0,750,6500,28.4,142,72,0,0,0,0,163,53,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
495,0.62,2.726029,1,0,4,1620,2.75,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,3993,Turbo,1.2,0,1,0,0,0,750,6500,38,190,111,0,0,0,0,208,120,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
496,0.62,2.726029,1,0,4,1795,2.66,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,3993,Turbo,1.2,0,1,0,0,0,750,6500,42,210,72,0,0,0,0,270,80,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
497,0.62,2.726029,1,1,3.8,1860,2.66,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,3993,Turbo,1.2,0,1,0,0,0,750,6500,42,210,72,0,0,0,0,270,80,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
498,0.62,2.7202,1,0,4,1590,2.69,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,3993,Turbo,1.2,0,1,0,0,0,750,6500,44.2,221,72,0,0,0,0,202,88,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
499,0.62,2.707992,1,1,3.8,1795,2.69,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[5.25, 3.03, 1.95, 1.46, 1.22, 1.0, 0.81, 0.67]",8,0.35,5998,Turbo,0.6,0,1,0,0,1,750,6500,44.2,221,131,0,0,0,0,202,80,10000,0.04,0,0,0,0,121,50,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
500,0.62,2.7202,1,1,3.8,1910,2.69,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[5.25, 3.03, 1.95, 1.46, 1.22, 1.0, 0.81, 0.67]",8,0.35,3993,Turbo,1.2,0,1,0,0,1,750,6500,45.4,227,72,0,0,0,0,264,80,10000,0.04,0,0,0,0,121,50,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
501,0.62,2.732184,1,0,4,1090,2.56,0.4,1,0.5,1,0,0,1,0,0,performance,1,[2.64],0,0.35,5998,Turbo,0.6,0,1,0,0,0,750,6500,24,120,72,0,0,0,0,141,59,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
502,0.62,2.747636,1,0,4,1170,2.56,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.2,5950,Turbo,0,0,1,0,0,0,750,6500,24,120,68,0,0,0,0,141,59,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
503,0.62,2.746502,1,1,3.8,1170,2.56,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.2,3966,Turbo,1.4,1,0,0,0,0,750,6500,24,120,68,55,12,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
504,0.62,2.66602,1,0,4,1180,2.56,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,5998,Turbo,0.7,0,1,0,0,0,750,6500,24,120,68,0,0,0,0,141,59,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
505,0.65,2.862912,1,0,4,1200,2.56,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[3.5, 2.09, 1.43, 0.93, 0.97, 0.78, 0.65]",7,0.35,3993,Turbo,0.7,0,1,0,0,0,750,6500,24,120,68,0,0,0,0,185,62,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
506,0.65,2.862912,1,1,3.8,1290,2.56,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.35,3993,Turbo,0.7,0,1,0,0,0,750,6500,24,120,68,0,0,0,0,185,62,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
507,0.65,2.862912,1,0,4,1385,2.6,0.4,1,0.5,1,0,0,1,0,0,performance,1,[2.68],0,0.35,5998,Turbo,0.7,1,0,0,0,0,750,6500,28.4,142,100,207,60,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
508,0.65,2.862912,1,0,4,1410,2.6,0.4,1,0.5,1,0,0,1,0,0,performance,1,[2.68],0,0.35,3993,Turbo,0.7,1,0,0,0,0,750,6500,28.4,142,100,207,60,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
509,0.62,2.461184,1,0,4,1595,2.825,0.4,1,0.5,1,0,0,1,0,0,performance,1,[],0,0.6,1995,NA,0,0,1,0,0,0,750,6500,44.2,221,131,0,0,0,0,202,88,10000,0.04,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
510,0.62,2.461184,1,1,3.8,2015,2.85,0.4,1,0.5,1,0,0,1,0,3.8,performance,1,"[5.25, 3.03, 1.95, 1.46, 1.22, 1.0, 0.81, 0.67]",8,0.6,1995,NA,0,0,1,0,0,1,750,6500,47.8,239,140,0,0,0,0,264,80,10000,0.04,0,0,0,0,121,40,15000,0.04,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
511,0.62,2.461184,1,0,4,1761,2.872,0.4,1,0.5,1,0,0,1,0,0,performance,1,"[5.25, 3.03, 1.95, 1.46, 1.22, 1.0, 0.81, 0.67]",8,0.6,1995,NA,0,1,0,0,0,0,750,6500,53,265,120,40,10,18000,0.04,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
