SWEEP_RUN_ID,ORIG_RUN_ID,tq_scale,shift_delta,mass_scale,actual_0_100,RUN_ID,dRAD,A_front,HM_VA,AWD,iAG,m_curb,Achsabstand,h_s,Gewichtsverteilung,MainAxle_TorqueSplit_int,Hybrid_BFM_ICE_priority,VM,EV,Hy,i_GET_EV,i_ges_P4,mode,use_cus_val,Gear_Ratio,No_Gears,shiftDelay,Displacement_cc,Induction_Type,Boost_Pressure_bar,P0,P2,P3,P4,P4_DM,n_ICE_idle,n_ICE_max,tq_ICE_idle,tq_ICE_max,Pwr_ICE_max_kW,tq_P0_max,Pwr_P0_max_kW,n_P0_max,Pwr_P0_nmax_red_perc,tq_P2_max,Pwr_P2_max_kW,n_P2_max,Pwr_P2_nmax_red_perc,tq_P3_max,Pwr_P3_max_kW,n_P3_max,Pwr_P3_nmax_red_perc,tq_P4_max,Pwr_P4_max_kW,n_P4_max,Pwr_P4_nmax_red_perc,Cell_Cap_Ah,Cell_V_nom,Cell_R_inner,Cell_V_min,Cell_V_max,Cell_I_max_chg,Cell_I_max_dis,SOC_Vector,Cell_OCV_Vector,n_s,n_p,facSocInit,SOC_Recup_Limit,SOC_Bat_Discharge_Limit
336,2172,0.95,0.2,1.0,10.0,2172,0.677,2.327,0,0,3.64,1295.0,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.4,2996,,0.0,0,0,0,0,0,1000,6500,52.059999999999995,260.3,150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
337,2172,1.0,0.0,1.0,10.0,2172,0.677,2.327,0,0,3.64,1295.0,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.2,2996,,0.0,0,0,0,0,0,1000,6500,54.8,274.0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
338,2172,1.0,0.1,1.0,10.0,2172,0.677,2.327,0,0,3.64,1295.0,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.3,2996,,0.0,0,0,0,0,0,1000,6500,54.8,274.0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
339,2172,1.0,0.2,1.0,10.0,2172,0.677,2.327,0,0,3.64,1295.0,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.4,2996,,0.0,0,0,0,0,0,1000,6500,54.8,274.0,158.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
340,2172,1.05,0.0,1.0,10.0,2172,0.677,2.327,0,0,3.64,1295.0,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.2,2996,,0.0,0,0,0,0,0,1000,6500,57.54,287.7,165.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
341,2172,1.05,0.1,1.0,10.0,2172,0.677,2.327,0,0,3.64,1295.0,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.3,2996,,0.0,0,0,0,0,0,1000,6500,57.54,287.7,165.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
342,2172,1.05,0.2,1.0,10.0,2172,0.677,2.327,0,0,3.64,1295.0,2.4,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.34, 1.97, 1.39, 1.0]",4,1.4,2996,,0.0,0,0,0,0,0,1000,6500,57.54,287.7,165.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
343,2177,0.95,0.0,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.2,1796,,0.0,0,0,0,0,0,1000,6500,31.349999999999998,156.75,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
344,2177,0.95,0.1,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.3,1796,,0.0,0,0,0,0,0,1000,6500,31.349999999999998,156.75,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
345,2177,0.95,0.2,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.4,1796,,0.0,0,0,0,0,0,1000,6500,31.349999999999998,156.75,83.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
346,2177,1.0,0.0,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.2,1796,,0.0,0,0,0,0,0,1000,6500,33.0,165.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
347,2177,1.0,0.1,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.3,1796,,0.0,0,0,0,0,0,1000,6500,33.0,165.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
348,2177,1.0,0.2,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.4,1796,,0.0,0,0,0,0,0,1000,6500,33.0,165.0,88.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
349,2177,1.05,0.0,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.2,1796,,0.0,0,0,0,0,0,1000,6500,34.65,173.25,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
350,2177,1.05,0.1,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.3,1796,,0.0,0,0,0,0,0,1000,6500,34.65,173.25,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
351,2177,1.05,0.2,1.0,10.0,2177,0.585,2.057792,0,0,4.05,1150.0,2.375,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.42, 1.52, 1.12, 0.84, 0.68, 0.52]",6,1.4,1796,,0.0,0,0,0,0,0,1000,6500,34.65,173.25,92.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
352,2256,0.95,0.0,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.2,1499,Turbo,0.0,0,0,0,0,0,1000,6500,47.5,237.5,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
353,2256,0.95,0.1,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.3,1499,Turbo,0.0,0,0,0,0,0,1000,6500,47.5,237.5,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
354,2256,0.95,0.2,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.4,1499,Turbo,0.0,0,0,0,0,0,1000,6500,47.5,237.5,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
355,2256,1.0,0.0,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.2,1499,Turbo,0.0,0,0,0,0,0,1000,6500,50.0,250.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
356,2256,1.0,0.1,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.3,1499,Turbo,0.0,0,0,0,0,0,1000,6500,50.0,250.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
357,2256,1.0,0.2,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.4,1499,Turbo,0.0,0,0,0,0,0,1000,6500,50.0,250.0,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
358,2256,1.05,0.0,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.2,1499,Turbo,0.0,0,0,0,0,0,1000,6500,52.5,262.5,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
359,2256,1.05,0.1,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.3,1499,Turbo,0.0,0,0,0,0,0,1000,6500,52.5,262.5,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
360,2256,1.05,0.2,1.0,9.8,2256,0.7047,3.041425,1,1,3.09,1635.0,2.67,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[2.63, 1.76, 1.31, 1.05, 0.84, 0.66, 0.52, 0.4]",8,1.4,1499,Turbo,0.0,0,0,0,0,0,1000,6500,52.5,262.5,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
361,2461,0.95,0.0,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.2,3954,,0.0,0,0,0,0,0,1000,6500,73.14999999999999,365.75,188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
362,2461,0.95,0.1,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.3,3954,,0.0,0,0,0,0,0,1000,6500,73.14999999999999,365.75,188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
363,2461,0.95,0.2,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.4,3954,,0.0,0,0,0,0,0,1000,6500,73.14999999999999,365.75,188.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
364,2461,1.0,0.0,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.2,3954,,0.0,0,0,0,0,0,1000,6500,77.0,385.0,198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
365,2461,1.0,0.1,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.3,3954,,0.0,0,0,0,0,0,1000,6500,77.0,385.0,198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
366,2461,1.0,0.2,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.4,3954,,0.0,0,0,0,0,0,1000,6500,77.0,385.0,198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
367,2461,1.05,0.0,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.2,3954,,0.0,0,0,0,0,0,1000,6500,80.85000000000001,404.25,207.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
368,2461,1.05,0.1,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.3,3954,,0.0,0,0,0,0,0,1000,6500,80.85000000000001,404.25,207.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
369,2461,1.05,0.2,1.0,8.9,2461,0.7763,3.26155,0,0,3.36,2175.0,2.85,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.84, 2.35, 1.53, 1.0, 0.84]",5,1.4,3954,,0.0,0,0,0,0,0,1000,6500,80.85000000000001,404.25,207.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
370,2636,0.95,0.0,1.0,10.0,2636,0.6516,2.67614,0,0,2.73,1690.0,2.485,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,1.2,5354,,0.0,0,0,0,0,0,1000,6500,82.64999999999999,413.25,160.54999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
371,2636,0.95,0.1,1.0,10.0,2636,0.6516,2.67614,0,0,2.73,1690.0,2.485,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,1.3,5354,,0.0,0,0,0,0,0,1000,6500,82.64999999999999,413.25,160.54999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
372,2636,0.95,0.2,1.0,10.0,2636,0.6516,2.67614,0,0,2.73,1690.0,2.485,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,1.4,5354,,0.0,0,0,0,0,0,1000,6500,82.64999999999999,413.25,160.54999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
373,2636,1.0,0.0,1.0,10.0,2636,0.6516,2.67614,0,0,2.73,1690.0,2.485,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,1.2,5354,,0.0,0,0,0,0,0,1000,6500,87.0,435.0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
374,2636,1.0,0.1,1.0,10.0,2636,0.6516,2.67614,0,0,2.73,1690.0,2.485,0.4,1,0.5,1,1,0,0,0,0,performance,1,"[3.75, 2.26, 1.37, 1.0, 0.73]",5,1.3,5354,,0.0,0,0,0,0,0,1000,6500,87.0,435.0,169.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,3.7,0.023,2.5,4.2,4.8,15,"[0, 0.1, 0.2, 0.3, 0.4, 0.5, 0.6, 0.7, 0.8, 0.9, 1.0]","[2.8, 3.3, 3.45, 3.52, 3.60, 3.68, 3.75, 3.85, 3.95, 4.1, 4.2]",96,46,0.95,0.95,0.1
